amount,amount_ratio_to_average,device_is_trusted,device_transaction_count,device_is_new,recipient_transaction_count,recipient_is_new,transactions_last_10_minutes,transactions_last_1_hour,is_fraud
85.66487349914333,1.429793943489901,1,0,1,30,0,0,1,0
104.89249272363925,1.1002078317169282,1,40,0,29,0,1,2,0
117.7366682941431,2.0834420174081556,1,144,0,3,0,0,2,0
38.81435638569225,0.8548140779920333,1,26,0,33,0,1,3,0
303.863090492426,0.4468283717174074,1,5,0,45,0,0,1,0
13.967340415537914,1.0157743181268621,1,199,0,45,0,14,18,1
111.97142085485515,1.7814116328218752,1,109,0,43,0,1,3,0
949.6882752245476,0.4004623411812259,1,66,0,15,0,0,1,0
70.72770274934784,1.4038697779920755,1,140,0,21,0,1,2,0
26.27673808110159,0.32135809014422134,1,0,1,3,0,0,1,0
113.6355319047475,1.43451563776542,1,84,0,21,0,1,3,0
292.39794424314397,1.6262876857214108,1,61,0,44,0,1,3,0
113.64281329238794,1.838010729379965,1,141,0,50,0,1,3,0
260.994205009508,0.41912434991179437,1,103,0,34,0,1,2,0
25.23175493621956,1.3184350791977015,1,53,0,1,0,0,2,0
115.07977493712373,1.3684185620525895,1,0,1,28,0,0,2,0
26.987614588681375,0.958433237139253,1,100,0,17,0,0,0,0
83.81716538891368,1.7904074531466168,1,83,0,33,0,0,0,0
109.43698628276655,0.3957424165892599,1,7,0,25,0,0,0,0
175.56605266042,1.4726057673057416,1,75,0,33,0,1,3,0
234.4589231210247,1.7279111610733833,1,50,0,12,0,1,2,0
184.3322964632312,0.3151117553704422,1,31,0,0,1,0,2,0
142.93147185128274,1.551650941008261,1,150,0,22,0,1,3,0
122.91746824023816,0.7943600378347309,1,73,0,0,1,0,2,0
353.39254956568357,1.7150863718093896,1,103,0,28,0,1,3,0
238.11850463523737,0.7356627030140042,1,20,0,42,0,1,2,0
1489.9690891043522,4.581123858562113,1,0,1,0,1,1,3,1
85.87511341460318,1.4826128544333317,1,50,0,37,0,1,2,0
43.62422985625924,0.5536133463619246,1,152,0,22,0,1,3,0
42.99285999142191,0.6372641453209489,1,20,0,11,0,0,0,0
347.4543863258017,0.25108698516906713,1,151,0,5,0,0,1,0
42.89266049475331,0.7137624880942046,1,40,0,17,0,0,1,0
77.7917839518264,0.6004039966748732,1,118,0,23,0,1,1,0
488.04225412444356,0.35877463016568834,1,75,0,18,0,1,3,0
139.64647118713535,1.0951550626985282,1,43,0,20,0,1,3,0
116.16904526255385,1.1264291229491759,1,71,0,0,1,1,3,0
64.87895147831676,0.47803950987550836,1,45,0,12,0,0,2,0
56.28159457332833,1.6640319811806354,1,169,0,36,0,1,2,0
584.3710519488164,1.3476014500419997,1,10,0,25,0,0,1,0
151.35069335257165,0.5987849800675815,1,152,0,17,0,0,0,0
171.7835542825161,1.2956447946467364,1,54,0,6,0,0,1,0
1022.5692761936092,5.227322165079609,1,82,0,39,0,0,2,1
769.2030295433339,0.8824175608744516,1,68,0,6,0,0,1,0
649.8579040575097,0.6391889043853174,1,149,0,27,0,0,1,0
358.18950408927986,1.2702947709061205,1,138,0,40,0,0,2,0
96.25719607201852,2.129230398077322,1,49,0,39,0,0,2,0
129.4866581187998,0.6108457234967484,1,149,0,13,0,0,0,0
408.5594391719862,0.9209230778138399,1,0,1,11,0,1,1,0
40.75468642626435,0.7931996428373663,1,128,0,28,0,1,3,0
106.2247473973886,0.4695803455241395,1,65,0,24,0,1,2,0
144073.1114441819,8.690956951557217,1,117,0,7,0,0,0,1
163.13057524215156,1.3496549367581798,1,144,0,25,0,1,3,0
61.306805660272744,0.9231074174269042,1,135,0,38,0,0,2,0
103.29191011607674,0.44016505268692807,1,22,0,47,0,1,3,0
244.9164982754804,0.508837863861612,1,168,0,21,0,0,2,0
12.35678231596083,0.7072392190521304,1,0,1,34,0,1,2,0
84.58025230765679,1.3719122303165665,1,184,0,7,0,1,1,0
37.20833098978367,0.9390771943444823,1,26,0,15,0,0,0,0
1480.254223121658,0.27932912714231517,1,147,0,8,0,0,0,0
130.28174505955894,1.189463782841663,1,108,0,32,0,6,14,1
521.097435204497,1.2872808587683577,1,198,0,19,0,0,1,0
44.3195268524341,1.2657050011977398,1,78,0,3,0,6,26,1
184.31107874029766,0.48712365817986136,1,139,0,29,0,1,2,0
200.67767398893105,1.087768114789299,1,92,0,0,1,0,0,0
752.8332413692574,0.1,1,22,0,37,0,1,3,0
52.32228110652842,0.41388312328168,1,81,0,2,0,0,1,0
51.07762993874054,0.9314497388048889,1,177,0,3,0,1,3,0
553.7415515868192,0.5854349082348107,1,56,0,16,0,0,0,0
163.1130184882063,1.1106062649586228,1,135,0,42,0,0,2,0
613.7399749922007,2.56801799892339,1,0,1,0,1,1,2,1
59.3662509713693,1.6777214005527479,1,184,0,15,0,1,2,0
27.517040551751755,1.0532096613723558,1,97,0,0,1,0,2,0
1004.432563557052,0.5312931057818435,1,160,0,28,0,0,0,0
78.17018789080967,1.829434847227665,1,22,0,37,0,0,0,0
38.670313511165965,0.4624484759416222,1,120,0,9,0,1,1,0
376.9797846002769,0.881722356390527,1,182,0,0,1,1,2,0
549.9615747309824,1.5170973353988324,1,9,0,19,0,0,1,0
360.6124859225131,1.6992419965346608,1,172,0,0,1,0,1,0
109.71685030285495,1.7937003012077684,1,85,0,40,0,1,1,0
577.8909732187617,0.31689420454888695,1,116,0,24,0,1,1,0
13.749520616452058,1.3350248359077619,1,152,0,27,0,0,0,0
86.7658862484616,1.8292960079068115,1,68,0,45,0,0,1,0
163.59884153543263,0.8701565682794654,1,24,0,24,0,1,2,0
209.29080107073736,0.42672321101348476,1,32,0,30,0,1,3,0
81.48019667830654,1.2059764995309048,1,82,0,40,0,1,1,0
449.025401986901,0.6539593844410105,1,148,0,3,0,6,20,1
366.4837246624172,2.036138645329535,1,0,1,12,0,1,2,0
53.00280010400448,0.3009589800406084,1,133,0,29,0,0,2,0
363.76359159899295,0.9526494410593416,1,71,0,19,0,0,0,0
77.21619117192233,0.8321616310481244,1,194,0,16,0,1,3,0
171.19571506279453,2.5017105689084045,1,0,1,0,1,1,2,1
372.9606538812588,0.7880430018456703,1,197,0,30,0,0,0,0
60.974703516400524,1.4982159716108019,1,6,0,4,0,0,1,0
652.2918944838242,1.320373190499327,1,0,1,39,0,1,1,0
218.22510610546516,0.864994006274399,1,43,0,18,0,1,2,0
401.6326379728896,1.5217210532709058,1,27,0,0,1,4,23,1
303.307047316337,0.8831379710741373,1,26,0,0,1,1,3,0
96.60747792992935,0.46344629295066153,1,131,0,3,0,0,1,0
503.06289170548644,0.7833247224577369,0,87,0,27,0,1,3,0
278.5310614039977,0.5978421201700038,1,37,0,46,0,0,1,0
117.00434441829535,1.0236089674582787,1,0,1,44,0,15,30,1
33.0352575707565,0.9686257372154244,1,148,0,26,0,0,1,0
353.2553355977715,0.5742640606233164,1,123,0,0,1,1,3,0
89.07702467500185,1.677144099792215,1,53,0,0,1,0,0,0
1556.7243549371442,1.6354061148284564,1,159,0,19,0,1,2,0
1678.0917971262195,0.9604388888077456,1,74,0,36,0,0,2,0
1007.1748427226423,0.45877947810978215,1,57,0,36,0,0,0,0
83.94888803449268,1.7594965438742916,1,163,0,33,0,0,0,0
322.46766251426374,1.5841162995097309,1,49,0,43,0,1,3,0
43.57420199127274,1.0674007116451016,1,111,0,30,0,1,2,0
142.89545785883843,1.410483569656498,1,31,0,26,0,0,2,0
942.0328925714615,1.4953554233120425,1,127,0,36,0,0,1,0
1236.6274244297517,0.26297580412853583,1,144,0,0,1,1,1,0
21.272803556933454,2.179807129550052,1,97,0,0,1,0,0,0
394.6514522531054,1.6352646120735714,1,5,0,33,0,0,0,0
154.36491183008187,1.2119720195353163,1,180,0,46,0,0,1,0
72.32483810277128,1.3725026564386407,1,34,0,16,0,0,2,0
522.9060456991441,1.362001127500008,1,105,0,40,0,1,1,0
119.6071800612829,0.411119271004321,1,119,0,33,0,0,2,0
87.2507105939294,1.2419383255940197,1,160,0,19,0,0,0,0
66.70366185904298,0.8145096452673297,1,139,0,26,0,1,3,0
114.85372033800739,0.7309761207549308,1,161,0,14,0,1,1,0
46.2508571631059,0.6562616867982374,1,35,0,13,0,1,1,0
63.395111135852225,0.7294965671085503,1,126,0,9,0,0,1,0
110.61249444087576,0.9642003740709666,1,9,0,14,0,1,2,0
69.74624485630885,0.1,1,109,0,2,0,0,2,0
36.7047903432253,1.6431422181833906,1,82,0,0,1,0,0,0
132.1279745223366,1.107356591585263,1,42,0,0,1,0,0,0
88.26339966017866,0.1,1,48,0,48,0,1,3,0
570.5911914999587,1.1865611985455047,1,191,0,0,1,1,3,0
590.7506171334419,9.202808295302827,1,19,0,3,0,0,2,1
171.101205506051,1.0443936573059862,1,73,0,26,0,6,24,1
1355.2352715696582,1.5140808696330956,1,187,0,10,0,0,1,0
185.64693850016016,1.7129551661606803,1,40,0,0,1,1,3,0
853.7034661905229,1.6907270393452434,1,155,0,2,0,0,2,0
515.9753148608329,1.249896337739499,1,57,0,42,0,0,1,0
47.949584824420455,0.5880815651794229,1,99,0,11,0,1,1,0
279.43839758601246,2.135346428902198,1,91,0,26,0,1,1,0
62.55337241229746,0.93673371012647,1,99,0,0,1,1,1,0
517.7564203626807,0.33361130126017513,1,32,0,29,0,0,1,0
91.68351104258335,0.5923598353044389,1,36,0,0,1,0,2,0
15.803837848055363,1.3826183768896996,1,61,0,8,0,1,1,0
192.06132177014217,0.9424645975584434,1,140,0,10,0,0,1,0
67.32094663514417,1.1615477106589465,1,91,0,17,0,0,2,0
315.32413480821316,0.1,1,113,0,42,0,1,1,0
270.13253773219594,1.0903719474641096,1,12,0,21,0,1,3,0
351.97901365207997,3.509963502219779,1,0,1,0,1,0,2,1
74.49045019893798,0.29476629179361247,1,38,0,7,0,1,2,0
193.95400679173108,0.9076095836786033,1,96,0,38,0,0,0,0
19.36735754826743,1.2317253843503393,1,157,0,3,0,1,1,0
550.1521388434267,1.4322923958758855,1,26,0,42,0,1,1,0
233.76852892421502,0.4905787653126741,1,88,0,1,0,0,1,0
124.01092012782676,1.3895653127941763,1,96,0,0,1,1,3,0
149.67930180592268,1.4556941289571799,1,68,0,30,0,15,23,1
48.236770076187256,1.1890231302139416,1,113,0,10,0,0,0,0
469.0650700392126,0.31395978228148924,1,170,0,34,0,1,3,0
66.50507654529218,1.9712885894153158,1,45,0,39,0,1,3,0
67.31452302751494,0.8588439790375353,1,137,0,33,0,1,2,0
177.96735580676707,0.7113720895041269,1,172,0,0,1,0,0,0
290.86557997495447,1.295907066870689,1,96,0,0,1,0,2,0
131.14852091233428,1.308027839315588,1,86,0,12,0,0,1,0
685.9130238820208,1.6093809258486584,1,0,1,23,0,0,0,0
60.062496292685694,1.5863784226337225,1,120,0,31,0,0,2,0
55.87226923062485,1.0640538009967482,1,55,0,25,0,0,1,0
124.88219659632676,1.3193385699401505,1,6,0,4,0,1,1,0
23.349883483946872,0.8416582560182951,1,64,0,29,0,1,3,0
58.96966160831863,1.046953240830225,1,199,0,24,0,1,2,0
91.34689340745967,1.0509081776411662,1,69,0,9,0,12,12,1
221.61643961462724,0.5122447068497409,1,128,0,0,1,15,19,1
207.4313187987854,1.651680451464829,1,17,0,43,0,1,2,0
180.4033746809586,1.1410939552504553,1,26,0,24,0,0,1,0
232.94732064058107,1.104843031787244,1,188,0,0,1,0,0,0
428.35755884399725,0.7362167975513702,1,56,0,30,0,0,1,0
44.58296051817375,2.076329545180945,1,163,0,8,0,1,1,0
35.30572111211904,0.8924689819695684,1,54,0,40,0,0,1,0
92.75465159897607,1.1329391148260242,1,0,1,11,0,1,1,0
66.08371695743217,0.559545507901701,1,85,0,28,0,0,0,0
1017.2298334201331,1.1430079038173124,1,30,0,23,0,1,1,0
84.64836061555285,1.0703583993507786,1,14,0,40,0,1,2,0
170.72916244399252,0.9297347360778111,1,0,1,15,0,0,1,0
98.13994464087058,1.943843828670095,1,111,0,33,0,0,0,0
474.8042303959817,0.9264223473915698,1,192,0,18,0,1,3,0
36.637729643045645,0.869599485176027,1,183,0,0,1,1,1,0
697.5018746276112,1.8979388365477607,1,129,0,24,0,0,2,0
151.0869201721,2.237656900468051,1,192,0,27,0,1,2,0
68.56971989155876,1.3266841918979426,1,147,0,0,1,1,2,0
176.67484398714998,0.8858407869874152,1,45,0,21,0,0,2,0
399.56890826848894,1.0527503748981397,1,89,0,26,0,0,0,0
59.41358897988509,1.063229609530345,1,135,0,26,0,1,3,0
227.77377324622307,1.1959143538580508,1,191,0,2,0,0,0,0
138.2715423688405,0.5714167289350222,1,199,0,17,0,1,2,0
73.03698001799737,1.168061451472786,1,160,0,37,0,0,2,0
118.06267837118992,1.0838457674297806,1,194,0,37,0,0,2,0
145.13893572676415,1.171777288519968,1,7,0,0,1,0,0,0
11859.093640648509,4.270163118061595,1,19,0,27,0,0,2,1
186.52626986091684,0.6120642502768786,1,147,0,3,0,0,1,0
86.7222938971576,1.7060347154046398,1,14,0,27,0,0,1,0
112.889784133553,0.1,1,196,0,2,0,1,2,0
138.72395072410148,1.0765172985338114,1,129,0,30,0,1,1,0
71.66755503860307,0.8873643459411008,1,106,0,19,0,1,3,0
200.53749443333612,1.2868838805722924,1,177,0,0,1,1,1,0
119.75871971887693,1.4329362942921717,1,108,0,19,0,0,2,0
32.82233203480671,1.6797134588434517,1,159,0,15,0,0,2,0
232.982334891793,1.5033650356135324,1,150,0,26,0,0,0,0
407.20921902985765,1.327766988245751,1,0,1,0,1,0,0,0
289.1846677291743,0.22747179629678238,1,39,0,39,0,0,1,0
243.01362876390928,1.47793030326249,1,185,0,32,0,0,0,0
263.0766162136525,1.1985233349412,1,41,0,50,0,0,0,0
173.1218237456527,0.6519566366667451,1,127,0,47,0,0,0,0
226.61097992523648,0.1,1,193,0,31,0,0,2,0
141.14254193133752,1.7702144758437304,1,56,0,45,0,1,3,0
85.57669000168154,1.254844615612328,1,156,0,34,0,0,0,0
74.24420851918964,0.399313128242605,1,81,0,11,0,0,2,0
44.99827840881922,0.1,1,47,0,39,0,0,1,0
311.81502355467546,1.1779416793383786,1,93,0,0,1,0,0,0
163.25336804501586,1.3905044773035757,1,46,0,24,0,1,2,0
606.2006406656536,1.2911564427622413,1,135,0,23,0,0,0,0
123.41411997344267,1.3389200488589421,1,120,0,10,0,1,1,0
178.25977748818974,0.10467450352164342,1,153,0,1,0,1,1,0
201.07793996542142,1.7930986325395653,1,36,0,24,0,0,0,0
118.80433780142343,0.9469003141129083,1,74,0,28,0,1,1,0
296.2652114403658,1.4215123847080755,1,69,0,36,0,1,2,0
191.6717459384161,1.3125383985020365,1,141,0,33,0,1,2,0
172.5495132902649,0.6154749462066468,1,115,0,24,0,0,0,0
35.79916870384891,1.2929086487337254,1,150,0,0,1,0,0,0
187.10551034734172,1.0361726086595908,1,61,0,29,0,0,1,0
66.21532557224076,0.8332881458587935,1,84,0,39,0,0,0,0
138.82708727199807,1.3595916904746437,1,49,0,26,0,1,3,0
82.53209800465697,0.39805718281350755,1,116,0,11,0,0,0,0
1413.657952128058,1.61639213606834,1,184,0,23,0,1,2,0
64.08934707383088,0.7003036772779889,1,148,0,38,0,0,1,0
775.4473656615394,0.6814026413702217,1,80,0,28,0,0,0,0
124.57616740363837,1.1629400027517738,1,138,0,23,0,15,28,1
139.63899543026514,1.588318774308372,1,0,1,31,0,1,1,0
70.63091274157013,0.7239912578390942,1,147,0,12,0,0,2,0
464.5006382752372,1.225831236642097,1,191,0,32,0,1,2,0
385.19521564200613,1.3100432947497271,1,9,0,35,0,1,1,0
367.7997925290929,6.965546906814908,1,0,1,3,0,1,3,1
203.30553425841384,1.4029488885005343,1,103,0,16,0,1,3,0
294.1544562957363,1.0672916424061234,1,190,0,34,0,0,2,0
39.93127002707455,0.1,1,135,0,32,0,0,1,0
193.4960354405094,0.7818549045029215,1,121,0,7,0,0,2,0
105.36713750802234,1.0852318854982854,1,185,0,8,0,0,2,0
553.2565621842291,1.3233719677093223,1,198,0,21,0,0,0,0
324.6921664082636,0.9893635751844526,1,48,0,5,0,0,2,0
76.17868276448087,1.2756845751601038,1,119,0,42,0,0,1,0
72.90786476496037,1.0309862869829736,1,156,0,31,0,0,2,0
209.21665666597795,1.3777524532327947,1,150,0,3,0,0,0,0
91.81188105194967,0.3908096986295875,1,0,1,1,0,1,3,0
50.16128759947465,1.3865659319016124,1,92,0,25,0,1,2,0
320.78885944748356,1.3363634888783449,1,20,0,30,0,1,3,0
201.5142847134191,0.1,1,130,0,36,0,1,1,0
60.21386266515975,0.8994013156355226,1,14,0,29,0,13,22,1
105.85462435057464,1.8449599172534108,1,34,0,28,0,1,2,0
91.03991436689272,0.8592467192896155,1,36,0,38,0,1,2,0
165.57012061536722,1.3628833119493462,1,142,0,31,0,1,1,0
345.609778008886,0.3507835292189325,1,168,0,0,1,1,3,0
347.6971934926818,0.6631239833804714,1,109,0,11,0,0,0,0
10.475405660597003,1.5457534259612309,1,101,0,25,0,0,2,0
228.32594152744437,0.6008517958274455,1,46,0,24,0,0,0,0
123.08260742099976,1.4928649978399315,1,64,0,15,0,1,1,0
261.02232130143597,0.4901678306539422,1,109,0,6,0,0,2,0
204.8099161648709,0.994453998025699,1,128,0,20,0,1,1,0
129.8229652777999,1.7420082452144419,1,35,0,14,0,1,1,0
153.7342260071293,1.4581894136816653,1,44,0,17,0,0,2,0
95.44252126199254,1.4466736313040731,1,75,0,18,0,1,1,0
61.45682353522087,0.8124131375822219,1,74,0,18,0,1,3,0
162.57966806855885,1.3941020703985934,1,161,0,28,0,0,2,0
167.92138626721592,1.3678965269898575,1,144,0,33,0,0,1,0
426.9747642138653,1.4834035521252722,1,41,0,16,0,0,2,0
122.49287249370859,1.3593756215534154,1,48,0,22,0,0,2,0
137.1083134688857,0.70483998803481,1,77,0,19,0,1,2,0
347.54632385153633,0.9313141058003017,1,53,0,33,0,0,1,0
269.2758338179094,1.292325300202888,1,106,0,19,0,0,2,0
163.86033505694283,0.7387926358112453,1,115,0,29,0,1,1,0
107.79807333558658,0.43293616876078367,1,195,0,31,0,0,2,0
201.8806443876654,0.45224030557721884,1,62,0,6,0,0,0,0
193.25683998567735,1.636176750053384,1,166,0,18,0,1,1,0
119.84865661574133,0.4983490845122517,1,139,0,0,1,1,1,0
341.0776681624608,1.2734842365635999,1,177,0,23,0,1,1,0
3592.3968746645896,1.6722169540415022,1,40,0,43,0,1,3,0
102.71331087720193,0.7962053276701522,1,140,0,22,0,0,1,0
999.5092658072731,0.1,1,114,0,0,1,1,2,0
466.2897057570435,8.552847930837528,1,15,0,40,0,1,3,1
